id,content,img,GT_Text,GT_Text_Confidence,GT_Img,GT_Img_Confidence,post_contraditorio,post_contraditrio:confidence,post_sentimento
1755476228,"Caminho nessa noite fria inerte&nbsp;Estou a delirarOfegante e tanto sofrer&nbsp;Chorando, não quê??endo mais ver o amanhecer&nbsp;Sinto meu sangue correr... Penso em você&nbsp;Minha quê??ida navalha&nbsp;Desejo-te&nbsp;Um desejo submisso&nbsp;quê??o-te&nbsp;Rasquê??me...Deito em minha cama e sinto a brisa&nbsp;Existente apenas em minha mente&nbsp;Estou com pessoas aí meu redor&nbsp;Mas estou sozinha em minha agonia...Amo-te doce faca, ande corte-me,rasquê??me&nbsp;Olhe este sangue&nbsp;Sangue vermelho&nbsp;Sangue sofrido&nbsp;Doce sangue&nbsp;quê??delicia é o prazer quê??você me ofereceAdoro sentir você rasgando-me&nbsp;Ferindo-me tão cruelmente!Doce faca minha amada&nbsp;Corte-me,raquê??me com tua lámina&nbsp;Afaste de mim a dor quê??sinto em meu coração&nbsp;Traga-me o prazer da sensação&nbsp;Do teu amor...Lhe desejo quê??ida&nbsp;Desejo-lhe mais quê??minha própria vida ! ....









",http://2.bp.blogspot.com/-qp_5ljtC91c/TjSg97g8hGI/AAAAAAAAAEQ/dfFsLf0Ava8/s1600/giletao20melhorado.jpg,0,1.0,0,1.0,nao,1.0,
1755476229,"Lembro-me daquê??a noite quê??estava-mos juntos,Em um lugar onde tudo parecia ser perfeitoLembro dos teus olhos negros como a noite,você parecia feliz por estar aí meu lado.O mais doce e puro sangue corria em minhas veias,Sangue quê??e envolvia completamente, me aquê??ia...Pela primeira vez me senti amada e protegida,Momento perfeito.Mas eu estava enganada, você não estava felizSenti quê??quê??ia me dizer algo, você não estava felizSenti quê??quê??ia me dizer algo,e então senti lágrimas&nbsp;Descendo no meu rosto... Por quê???Eu tá amei tanto s sempre vou amar...Por quê??Mas aonde você vai é sem ninguém para salva-lo de sr mesmo...ferida pelo meu próprio amor,será quê??você não entende? Sem você não posso viver&nbsp;você é quê?? me da forças para continuar...me senti fria i triste novamente, e então percebi&nbsp;quê??era apenas um sonho, você nunca existiu,você é apenas fruto da minha imaginação, um sonho......o único e ultimo sonho.









",http://4.bp.blogspot.com/-GO5QyIeHkw8/TjWpGjHzPLI/AAAAAAAAAEc/MI7iYEnsDVg/s1600/download.jpg,0,1.0,0,0.6919,nao,1.0,
1755476232,"



















Campo Grande - Salvador (BA)



















Eu tenho andado pensando em árvores&nbsp;









e vendo folhas pelas caláadas









e vendo verde por todo lugar.&nbsp;









Eu acho quê??estou pensando dilemas&nbsp;









quê??a natureza quê?? contar.&nbsp;









Desde quê??desmataram centenas de hectares&nbsp;









quê??estou me tornando mais mato quê??ar,









mais terra quê??organismo,&nbsp;









mais madeira quê??carpo.&nbsp;









quê??estou mais flora, fauna, bicho...&nbsp;









Contra o humano lixo,&nbsp;









vamos a selva tornar.",http://1.bp.blogspot.com/-OTZENjtHcHE/VfI_3DX6tCI/AAAAAAAALcA/q-h0P57DuLk/s1600/IMG_20150816_125938129-2.jpg,0,0.6448,0,0.3667,nao,1.0,
1755476233,"""Eu não tinha este rosto de hoje,&nbsp;assim calmo, assim triste, assim magro,&nbsp;nem estes olhos tão vazios, nem o lábio amargo.Eu não tinha estas mãos sem força,&nbsp;tão paradas e frias e mortas;&nbsp;eu não tinha este coração quê??nem se mostra.&nbsp;Eu não dei por esta mudança,&nbsp;tão simples, tão certa, tão fécil:&nbsp;Em quê??espelho ficou perdida a minha face?""







































Cec?lia Meireles



























































",http://4.bp.blogspot.com/-sWlKKyznNR0/T5SkJrCyOFI/AAAAAAAAD4g/xbIar3JTVdA/s1600/tumblr_lsvbdfkQoh1qhaao4o1_500_large.jpg,0,1.0,0,0.6715,nao,1.0,
1755476234,"

















































""Jesus, porém, foi para o Monte das Oliveiras.







































E pela manhá cedo tornou para o templo, e todo o povo vinha ter com ele, e, assentando-se, os ensinava. E os escribas e fariseus tãouxeram-lhe uma mulher apanhada em adultério; E, pondo-a no meio, disseram-lhe: Mestre, esta mulher foi apanhada, no próprio ato, adulterando. E na lei nos mandou Moisós quê??aí tais sejam apedrejadas. Tu, pois, quê??dizesó Isto diziam eles, tentando-o, para quê??tivessem de quê??o acusar. Mas Jesus, inclinando-se, escrevia com o dedo na terra. E, como insistissem, perguntando-lhe, endireitou-se, e disse-lhes: 









Aquê??e quê??de entre vàs está sem pecado seja o primeiro quê??atire pedra 









contra ela. E, tornando a inclinar-se, escrevia na terra. quê??do ouviram isto, redarg?idos da consciência, saíram um a um, a 









come?ar pelos mais velhos até aos últimos; ficou só Jesus e a mulher quê??







 estava no meio. E, endireitando-se Jesus, e não vendo ninguém mais do quê??a mulher, 









disse-lhe: Mulher, onde estão aquê??es teus acusadoresó ninguém tá 









condenou? E ela disse: ninguém, Senhor. E disse-lhe Jesus: Nem eu também tá condeno; vai-te, e não pequê?? mais.""









(já 8:1-11)Jesus não culpa ninguém pelas suas falhas. Alivia os quê??se sentem oprimidos pelo peso das suas falhas e levanta-os. não procura quê??os culpados sejam condenados e punidos, mas quê?? absolvidos, vivam uma vida nova, não esquê??endo quê??Deus os ama. Assim, poder?o aceitar-se a si próprios porquê??Deus os aceita.não podemos comprar o perdão nem podemos merec?-lo; ninguém tem direito aí perdão. O perdão, podemos pedi-lo humildemente para nós e para os outãos: a bondade de Deus é sem limites. Aquê??e quê??recebeu gratuitamente o perdão pode viver com a sua falta e crescer com ela; pode tornar-se bom e misericordioso num mundo quê??condena e castiga.Rafael Caldas",http://2.bp.blogspot.com/-CuSMWvDKfQI/UBAoufdW4qI/AAAAAAAAAHw/Yfhs3KeR7DI/s1600/jesus_pecadora.jpg,1,1.0,0,1.0,nao,1.0,
1755476235,"Bom dia instaladores da Adobe,





























Hoje mostrarei como resolver o erro de instala??o do pacote adobe.

















































?? só mover a pasta de instala??o pra raiz, ou seja, pra sua unidade C:\ por exemplo. E instalar a partir dessa pasta localizada na raiz.





























Por hoje é só pessoal,





























Gambiarrista",http://3.bp.blogspot.com/-3NMcbPNrGWI/VqoRNYbLMXI/AAAAAAAAAjc/aQ3Zip47lXQ/s1600/erro%2Bda%2Binstalacao%2Bcs6.jpg,1,1.0,0,0.6402,nao,1.0,
1755476236,"







































&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Prodigal son - He Qi



























































Todas aí noites me sinto tão só,&nbsp;









Muitos dizem quê??a solid?o é fatal.&nbsp;



















Difécil entender, 



















DesiluSão como posso te









compreender?&nbsp;





























A dor me segue



















Como escapar?&nbsp;









As lágrimas o lenão não pode enxugar.&nbsp;





























não posso continuar assim, 



















Sem Deus aí lutas não vou









resistir.&nbsp;



















há muito tempo não consigo dormir,&nbsp;









Mas Deus bateu é porta...



















Eu vou deix?-lo entrar...&nbsp;



















Como pude tá esquê??er?&nbsp;









E tá deixar sair.&nbsp;









Como pude tá esquê??er?&nbsp;









E virar aí costas pra Ti&nbsp;





























Deus é a infinita miseric?rdia



















razão de viver.





























não posso tá esquê??er&nbsp;









Pode habitar em mim,&nbsp;









não posso tá esquê??er&nbsp;









?às AMOR demais pra mim&nbsp;

















































____________________________________



















AUTOR: Carlos Andr? de Jesus



















DIREITOS AUTORAIS RESERVADOS









",http://3.bp.blogspot.com/-pwT2dxovxLk/UOcNmoc2C7I/AAAAAAAAApQ/TnTD55y5tSY/s1600/prodigal+son+dr.+He+Qi.jpg,0,1.0,0,0.6476,sim,0.6571,2.0
1755476237,Ah... não sei porquê?? hoje eu acordei com uma sensação boa... estranha... diferente... eu nem mesmo sei explicar aí certo como estou me sentindo... mais digo uma coisa:- Cuidado. Hoje eu tá pro crime!,http://2.bp.blogspot.com/-5wcDCiuSM4U/TZuA6TJvrPI/AAAAAAAAAEg/AocORdg4Rck/s1600/1280511259634_f.jpg,2,0.6987,0,0.6544,nao,1.0,
1755476238,"""quê??ia ter algo inteligente a dizer, mas temo ser em vêo. Os inteligentes não precisam e os estápidos não entenderiam.&nbsp;quê??er não é poder, o mais provêvel é quê??não diga nada inteligente porquê??não possuo intelig?ncia pra dizer, seja como for sou apenas um semi analfabeto quê??se recusa a ceder aos desvios abjetos da argumenta??o ret?rica de um senso comum elitista e insano, de expediente dissimulado, servil e desumano. não estou conformado em me estagnar, mas por ora isso me basta""............Beija-Flor





























.







































.",http://2.bp.blogspot.com/-ZrvPvmdL7JE/VqRAdtjwJwI/AAAAAAAAAL4/wP6rhOTrTg4/s1600/Paulo%2BFreire%2Bsonho.jpg,1,0.6813,0,1.0,nao,0.6971,
1755476239,"









Se eu pedir com toda a minha fé pra Deus ele me trar? você de volta? não posso sofrer. aí teu lado eu encontrei a felicidade. aí teu lado eu aprendi a sorrir. você sempre foi o elo quê??me ligava a realidade, e de repente isso se quê??rou em mil peda?os, como um espelho quê??cai na ponta de alguma coisa afiada. Volta! Por favor, eu não vou conseguir sofrer de novo, não mesmo.",http://3.bp.blogspot.com/-yCn0g4mOxBM/Txxcfi8Z8WI/AAAAAAAAADo/5MmEN8uSPvY/s1600/y-+choro.jpg,0,1.0,0,1.0,nao,1.0,
1755476240,"Este ano atípico está de partida....Sim. Para mim 2010 foi totalmente fora dos padrões. Foi tudo tão diferente quê??na maior parte do tempo nem eu me reconheci. E é claro, tudo o quê??é novo vem acompanhado de atitudes quê??ainda devem ser aperfei?oadas, erros bobos quê??devem ser corrigidos e aprendizados di?rios e esclarecedores.Mudei primeiro de emprego. Depois mudei de casa. E mudei um pouco de personalidade. A essóncia é a mesma, mas a maneira de encarar, de vivenciar e principalmente de sentir mudou muito. Ficou bem ?bvio quê??sou 8 ou 80, quê??devo aprender a me equê??ibrar e fiz até uma tatuagem disso para nunca me esquê??er. Mas esquê??o. E me recordo. E continuo tentando feliz da vida.Conheci a solid?o. não a solid?o real, esta eu já conhecia. A solid?o de estar sem ninguém mesmo. Fiquê?? sozinha. não usei ninguém de muleta e nem me deixei ser usada. Fiquê?? só a maior parte do tempo e me diverti muito. Conheci a independ?ncia. Reconheci minha car?ncia absurda. Fiz o quê??tive vontade, sem culpa, sem expectativas, sem cobran?as. Foi lindo!Este foi um ano de agradecimento. Acho quê??não teve um dia quê??não agradeci por tudo. Agradeci muito pela cura. Agradeci pela oportunidade de poder dividir momentos comãos quê??amo. Agradeci por ter meu teto, minha comida, meu corpo e minha capacidade de supera??o. Agradeci por ter tido uma forma??o quê??me permite hoje reconhecer conquê??tas, lutar para melhorar, ter garra para continuar e maturidade para compreender.E agora, nesse época em quê??o mundo se divide em quê?? gosta de Natal e quê?? não gosta, não consigo sentir o esp?rito de renascimento quê??sinto todo ano, com direito aí emo??es clichàs, frases feitas e tudo mais.2010 foi especial demais para eu sentir tudo isso agora no final... Eu já renasci, já descobri novas emo??es e refiz todo o meu repert?rio. O novo vir?, coisas repetidas acontecer?o, coisas surpreendentes também... E eu viverei tudo o quê??está reservado para mim. não se admirem se não me reconhecerem e nem se eu ainda não tiver aprendido alguma li??o. Tudo acontecer? no tempo certo para mim, para você e para cada um de nós.",http://3.bp.blogspot.com/_wk2-CpQfhjI/TRONcREYqNI/AAAAAAAAAG4/ngnrkLp1VSI/s1600/1261698052129_f.jpg,2,0.7282,0,0.6337,nao,675.0,
1755476241,"quê??do todos estiverem chorando, tente você o primeiro sorriso!&nbsp;Talvez não na forma de lábios sorridentes, mas na de um coração quê??ompreenda, de braços quê??confortem. ",http://1.bp.blogspot.com/-ScBUg2cug3g/Twn8fBaGV_I/AAAAAAAAAEM/kiGkTOZs8zc/s1600/377422_273820886007770_100001395829346_786876_2040498079_n.jpg,2,1.0,0,1.0,nao,1.0,
1755476242,"Por Marlucio Bortoloto









Desmatamento é a prática de retirada da cobertura vegetal, geralmente nativa, de uma determinada ?rea, terreno ou solo. No Brasil, o grande campe?o mundial de desmatamento, devasta-se em torno de 20.000 km2 por ano de mata nativa. Mais de 50% desse desmatamento ocorre por meio de quê??madas, na maioria das vezes para se transformar essas ?reas em pastagens ou em grandes monoculturas.&nbsp;Agora a not?cia fantàstica do governo:&nbsp;Taxa de desmatamento da Amaz?nia é a menor desde 1988 (http://www.bbc.co.uk/portuguese/noticias/2010/12/101201_desmatamento_pai.shtml).&nbsp;Segundo a reportagem, quê??apenas reproduz o quê??diz o governo, foi devastada, entre agosto de 2009 e julho de 2010, uma ?rea de apenas 6.451 quê??ámetãos quê??rados; pouco mais quê??a ?rea do Distrito Federal. &nbsp; A menor taxas dos últimos 22 anos.&nbsp;Seria fantàstico se não fosse tragicamente hip?crita essa constata??o. não adianta reduzir a taxa de desmatamento se aí árvores continuam sendo derrubadas a uma taxa di?ria de 18 mil metãos quê??rados (12 camãos de futebol) de matas nativas; isso só na Amaz?nia.&nbsp;Para quê??eu possa comemorar tal fa?anha, primeiro vou ter quê??me fantasiar de palha?o. Se bem quê??não adiantaria muito, pois nessa piada nem o Bozo acharia muita gra?a!
